id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
Next_2022,google,2,60.490002,6,19,1
Next_2023,google,4,132.98,1,21,1
Next_2024,instagram,1,109.98,1,4,1
Next_2025,google,0,0,6,17,0
Next_2026,instagram,1,59.990002,5,2,1
Next_2027,instagram,2,57.990002,1,15,1
Next_2028,google,3,55.990002,6,16,0
Next_2029,instagram,0,0,1,14,0
Next_2030,referral,2,59.990002,7,14,0
Next_2031,facebook,0,0,2,17,1
Next_2032,instagram,4,59.990002,6,11,0
Next_2033,instagram,0,0,0,16,0
Next_2034,instagram,1,217.96001,2,5,0
Next_2035,instagram,1,56.990002,2,16,0
Next_2036,google,2,66.989998,4,6,1
Next_2037,google,4,131.97,4,23,0
Next_2038,facebook,0,0,6,16,0
Next_2039,google,6,58.990002,1,2,1
Next_2040,other,0,0,0,17,0
Next_2041,google,8,72.989998,1,18,0
Next_2042,instagram,1,58.990002,1,21,0
Next_2043,google,1,42.990002,6,30,0
Next_2044,google,9,36.990002,4,1,0
Next_2045,instagram,0,0,2,1,1
Next_2046,facebook,1,65.989998,4,24,0
Next_2047,instagram,3,73.489998,5,17,0
Next_2048,google,1,42.490002,7,8,0
Next_2049,instagram,0,0,3,19,0
Next_2050,google,6,209.96001,6,17,1
Next_2051,google,1,119.98,0,11,0
Next_2052,instagram,1,212.97,4,19,1
Next_2053,facebook,0,0,5,7,1
Next_2054,facebook,4,58.990002,2,15,1
Next_2055,google,2,65.989998,0,22,1
Next_2056,instagram,4,46.490002,3,20,1
Next_2057,other,1,72.489998,1,22,1
Next_2058,google,1,51.490002,4,16,0
Next_2059,google,0,0,4,10,0
Next_2060,instagram,0,0,4,12,0
Next_2061,facebook,1,47.990002,5,19,1
Next_2062,facebook,1,63.990002,4,25,0
Next_2063,google,0,0,7,10,1
Next_2064,facebook,4,44.990002,6,17,0
Next_2065,instagram,1,54.990002,6,12,0
Next_2066,facebook,1,61.490002,1,20,1
Next_2067,facebook,3,81.989998,1,13,0
Next_2068,instagram,1,56.990002,4,10,0
Next_2069,instagram,1,72.989998,4,21,0
Next_2070,google,11,58.990002,2,5,0
Next_2071,instagram,1,59.990002,1,18,0
Next_2072,facebook,3,105.98,0,21,0
Next_2073,facebook,0,0,5,18,0
Next_2074,google,0,0,6,9,1
Next_2075,google,2,87.989998,4,14,0
Next_2076,facebook,3,53.990002,2,10,1
Next_2077,google,1,63.990002,4,7,1
Next_2078,instagram,2,65.989998,3,17,0
Next_2079,instagram,0,0,1,7,1
Next_2080,facebook,0,0,4,10,0
Next_2081,referral,3,75.489998,4,23,1
Next_2082,google,0,0,4,13,1
Next_2083,google,8,54.990002,6,18,1
Next_2084,google,0,0,0,3,0
Next_2085,instagram,1,56.990002,4,16,1
Next_2086,facebook,7,56.490002,5,13,1
Next_2087,facebook,2,203.97,6,18,0
Next_2088,google,1,137.98,0,14,0
Next_2089,instagram,1,242.97,6,15,1
Next_2090,facebook,0,0,0,13,0
Next_2091,instagram,1,74.489998,5,18,0
Next_2092,facebook,1,46.990002,1,7,0
Next_2093,google,9,110.98,0,27,0
Next_2094,google,1,47.990002,5,4,0
Next_2095,instagram,4,124.98,0,6,0
Next_2096,instagram,1,60.490002,2,18,1
Next_2097,google,1,146.98,0,13,0
Next_2098,other,0,0,5,10,1
Next_2099,facebook,5,62.990002,3,16,1
Next_2100,facebook,0,0,2,19,0
Next_2101,instagram,0,0,1,18,0
Next_2102,google,1,52.990002,1,12,0
Next_2103,google,3,52.990002,2,7,0
Next_2104,facebook,2,58.990002,6,22,0
Next_2105,facebook,3,46.490002,4,6,1
Next_2106,facebook,1,54.490002,5,15,0
Next_2107,google,16,157.47,0,11,0
Next_2108,facebook,9,54.990002,3,9,1
Next_2109,google,1,47.990002,0,1,0
Next_2110,facebook,1,59.990002,6,20,0
Next_2111,google,1,236.97,4,15,0
Next_2112,facebook,0,0,6,11,0
Next_2113,facebook,5,127.47,5,12,0
Next_2114,facebook,1,61.490002,0,1,1
Next_2115,facebook,1,77.489998,1,10,1
Next_2116,instagram,5,71.989998,5,29,0
Next_2117,facebook,0,0,4,18,0
Next_2118,instagram,1,161.97,3,14,0
Next_2119,instagram,2,58.990002,0,9,0
Next_2120,facebook,2,76.989998,6,13,1
Next_2121,google,6,56.990002,1,2,1
Next_2122,facebook,5,58.990002,4,21,0
Next_2123,instagram,4,158.98,3,30,1
Next_2124,facebook,0,0,1,6,1
Next_2125,instagram,1,52.990002,2,15,0
Next_2126,google,13,58.490002,0,26,1
Next_2127,google,1,75.989998,4,11,0
Next_2128,google,1,47.490002,5,25,0
Next_2129,google,3,169.47,3,22,0
Next_2130,facebook,1,61.990002,4,7,0
Next_2131,google,0,0,0,10,1
Next_2132,google,2,63.990002,0,15,0
Next_2133,google,0,0,3,18,0
Next_2134,google,1,215.97,6,7,1
Next_2135,instagram,3,126.98,2,14,1
Next_2136,instagram,1,77.489998,4,26,0
Next_2137,google,2,184.47,3,6,0
Next_2138,google,0,0,3,15,1
Next_2139,facebook,4,43.490002,0,16,0
Next_2140,referral,3,65.989998,6,3,1
Next_2141,google,0,0,5,15,0
Next_2142,facebook,0,0,0,4,0
Next_2143,referral,2,144.98,1,22,1
Next_2144,instagram,4,67.989998,2,15,0
Next_2145,other,1,70.489998,4,14,0
Next_2146,instagram,4,61.490002,3,17,0
Next_2147,google,7,60.990002,1,18,1
Next_2148,google,0,0,1,21,1
Next_2149,instagram,0,0,0,18,0
Next_2150,facebook,3,51.490002,3,8,0
Next_2151,instagram,2,122.98,6,16,0
Next_2152,other,0,0,5,4,0
Next_2153,instagram,0,0,2,19,0
Next_2154,referral,0,0,0,11,1
Next_2155,instagram,0,0,1,13,0
Next_2156,google,2,38.490002,5,6,1
Next_2157,instagram,0,0,4,15,1
Next_2158,google,1,63.490002,0,7,0
Next_2159,instagram,3,56.490002,4,14,0
Next_2160,instagram,3,215.97,3,4,0
Next_2161,facebook,0,0,4,17,0
Next_2162,google,0,0,4,14,0
Next_2163,instagram,3,105.98,4,5,1
Next_2164,instagram,1,73.989998,1,4,1
Next_2165,instagram,0,0,5,1,0
Next_2166,facebook,8,61.490002,0,16,1
Next_2167,other,1,138.98,0,16,0
Next_2168,facebook,2,133.47,4,2,1
Next_2169,google,3,64.989998,4,23,1
Next_2170,google,0,0,5,19,1
Next_2171,google,1,39.990002,5,8,0
Next_2172,facebook,5,71.989998,2,23,1
Next_2173,google,2,60.490002,1,12,1
Next_2174,google,0,0,3,12,0
Next_2175,google,2,49.990002,6,19,1
Next_2176,instagram,1,49.490002,4,17,1
Next_2177,instagram,0,0,3,16,1
Next_2178,facebook,6,56.990002,0,12,0
Next_2179,facebook,2,53.990002,4,19,0
Next_2180,google,1,71.489998,7,24,1
Next_2181,google,0,0,6,10,0
Next_2182,google,3,104.98,2,7,0
Next_2183,facebook,0,0,2,27,0
Next_2184,instagram,1,70.989998,1,13,1
Next_2185,facebook,0,0,2,8,1
Next_2186,facebook,0,0,3,18,0
Next_2187,google,5,53.990002,4,1,0
Next_2188,instagram,3,56.990002,3,13,0
Next_2189,instagram,1,59.490002,0,15,0
Next_2190,instagram,0,0,3,25,0
Next_2191,google,1,139.98,0,20,0
Next_2192,google,0,0,7,23,1
Next_2193,google,0,0,2,20,0
Next_2194,facebook,0,0,5,23,0
Next_2195,google,5,60.490002,7,11,0
Next_2196,google,5,121.98,2,17,0
Next_2197,referral,1,63.990002,5,14,1
Next_2198,instagram,3,63.990002,0,7,0
Next_2199,instagram,0,0,2,18,0
Next_2200,google,1,54.990002,3,1,1
Next_2201,facebook,1,55.990002,4,4,1
Next_2202,google,2,80.989998,4,3,0
Next_2203,facebook,2,60.990002,1,16,0
Next_2204,facebook,1,45.990002,6,22,0
Next_2205,instagram,10,99.980003,0,12,0
Next_2206,instagram,0,0,6,3,1
Next_2207,google,4,59.990002,5,10,0
Next_2208,google,1,54.990002,4,7,0
Next_2209,instagram,0,0,6,17,0
Next_2210,google,4,59.990002,6,13,0
Next_2211,google,4,53.990002,4,23,0
Next_2212,instagram,2,92.980003,7,12,0
Next_2213,google,3,38.490002,0,8,1
Next_2214,instagram,0,0,5,8,1
Next_2215,instagram,5,219.96001,4,19,1
Next_2216,referral,0,0,7,18,0
Next_2217,referral,4,57.490002,5,4,0
Next_2218,google,0,0,6,18,1
Next_2219,google,2,73.489998,2,28,0
Next_2220,google,1,45.490002,1,8,0
Next_2221,google,1,33.490002,2,28,1
Next_2222,instagram,3,60.990002,5,10,0
Next_2223,facebook,0,0,1,20,1
Next_2224,google,0,0,7,14,0
Next_2225,google,0,0,2,7,0
Next_2226,google,2,230.97,1,15,0
Next_2227,google,5,73.489998,4,20,0
Next_2228,instagram,5,59.990002,7,16,0
Next_2229,facebook,0,0,7,12,0
Next_2230,facebook,1,56.990002,1,11,0
Next_2231,google,0,0,1,2,0
Next_2232,facebook,0,0,6,20,1
Next_2233,google,2,79.489998,2,18,0
Next_2234,google,2,211.47,6,22,0
Next_2235,google,1,59.990002,4,12,0
Next_2236,instagram,0,0,0,20,0
Next_2237,facebook,0,0,1,4,0
Next_2238,instagram,1,68.489998,0,21,1
Next_2239,google,6,90.980003,1,4,1
Next_2240,instagram,8,88.989998,4,19,0
Next_2241,facebook,4,52.990002,0,8,0
Next_2242,instagram,2,77.989998,4,4,1
Next_2243,instagram,6,139.98,5,21,0
Next_2244,instagram,8,94.980003,4,16,1
Next_2245,google,3,91.980003,5,19,0
Next_2246,referral,4,52.990002,0,6,0
Next_2247,instagram,0,0,4,27,1
Next_2248,google,1,65.989998,7,28,0
Next_2249,instagram,4,69.989998,1,8,0
Next_2250,facebook,1,66.989998,0,13,0
Next_2251,facebook,5,62.990002,0,10,0
Next_2252,other,6,70.489998,1,8,0
Next_2253,referral,0,0,6,22,0
Next_2254,instagram,4,56.990002,5,6,1
Next_2255,facebook,0,0,4,20,0
Next_2256,instagram,2,69.489998,1,7,1
Next_2257,google,3,58.990002,4,25,0
Next_2258,other,0,0,2,17,1
Next_2259,instagram,0,0,0,22,0
Next_2260,facebook,2,61.990002,2,12,1
Next_2261,facebook,1,74.489998,7,25,1
Next_2262,other,1,55.490002,5,13,1
Next_2263,instagram,0,0,6,10,1
Next_2264,google,0,0,2,9,0
Next_2265,other,1,76.989998,0,21,1
Next_2266,instagram,2,75.489998,1,2,0
Next_2267,instagram,8,155.97,4,7,1
Next_2268,instagram,1,139.98,6,19,0
Next_2269,google,0,0,3,11,0
Next_2270,google,6,98.980003,5,2,0
Next_2271,google,0,0,6,9,1
Next_2272,instagram,3,57.990002,0,16,0
Next_2273,instagram,5,52.990002,3,18,0
Next_2274,google,7,62.990002,1,19,1
Next_2275,instagram,1,100.98,7,16,0
Next_2276,instagram,0,0,1,5,1
Next_2277,instagram,3,47.490002,4,15,0
Next_2278,google,0,0,2,10,0
Next_2279,facebook,3,108.98,6,15,0
Next_2280,google,0,0,0,2,1
Next_2281,google,0,0,3,16,0
Next_2282,instagram,4,47.990002,7,9,1
Next_2283,referral,1,57.990002,6,16,1
Next_2284,google,4,55.990002,4,21,0
Next_2285,google,1,48.990002,5,21,1
Next_2286,facebook,8,101.98,5,13,0
Next_2287,other,0,0,1,25,0
Next_2288,instagram,5,261.95999,6,6,0
Next_2289,facebook,0,0,4,9,0
Next_2290,facebook,5,200.97,3,17,0
Next_2291,facebook,0,0,0,17,1
Next_2292,google,2,81.989998,6,17,1
Next_2293,google,1,48.990002,0,4,1
Next_2294,google,2,63.490002,0,6,0
Next_2295,instagram,0,0,1,18,0
Next_2296,facebook,1,60.490002,1,11,0
Next_2297,facebook,0,0,6,15,0
Next_2298,instagram,2,80.989998,0,18,0
Next_2299,google,3,77.989998,0,2,0
Next_2300,facebook,1,54.490002,5,25,0
Next_2301,instagram,0,0,4,12,0
Next_2302,instagram,2,71.989998,1,7,0
Next_2303,facebook,0,0,1,8,1
Next_2304,facebook,0,0,1,9,1
Next_2305,instagram,2,109.98,5,4,0
Next_2306,google,4,52.990002,3,3,1
Next_2307,google,4,94.980003,6,23,1
Next_2308,instagram,0,0,1,16,0
Next_2309,facebook,1,131.98,6,5,0
Next_2310,facebook,1,121.98,2,5,0
Next_2311,facebook,2,49.990002,6,15,1
Next_2312,other,3,79.989998,6,11,0
Next_2313,google,0,0,6,14,1
Next_2314,referral,0,0,0,22,0
Next_2315,facebook,0,0,3,10,0
Next_2316,google,1,205.47,0,23,0
Next_2317,google,1,64.989998,6,3,1
Next_2318,facebook,9,132.98,5,27,0
Next_2319,instagram,1,51.490002,4,25,0
Next_2320,google,2,58.490002,4,10,1
Next_2321,facebook,8,205.96001,7,23,0
Next_2322,google,1,74.989998,0,10,1
Next_2323,instagram,1,71.989998,0,17,0
Next_2324,instagram,3,70.489998,7,24,0
Next_2325,google,3,53.490002,7,2,0
Next_2326,other,0,0,3,21,0
Next_2327,google,0,0,4,14,0
Next_2328,facebook,7,117.98,1,1,1
Next_2329,google,2,61.490002,4,14,0
Next_2330,google,2,54.990002,1,19,0
Next_2331,google,2,205.96001,4,4,1
Next_2332,instagram,5,78.489998,0,19,0
Next_2333,facebook,3,44.990002,1,14,0
Next_2334,referral,0,0,1,2,0
Next_2335,google,0,0,5,10,1
Next_2336,google,0,0,5,10,1
Next_2337,instagram,13,111.98,7,21,0
Next_2338,google,7,49.490002,1,20,0
Next_2339,instagram,2,115.98,0,18,0
Next_2340,facebook,1,88.489998,2,28,0
Next_2341,google,9,64.489998,4,21,0
Next_2342,google,4,53.990002,4,18,0
Next_2343,google,0,0,4,17,1
Next_2344,google,1,117.98,1,19,1
Next_2345,google,3,61.490002,0,18,0
Next_2346,facebook,8,76.989998,6,20,0
Next_2347,instagram,0,0,4,22,1
Next_2348,facebook,1,121.98,0,10,0
Next_2349,google,1,68.989998,1,5,0
Next_2350,google,0,0,5,10,0
Next_2351,google,14,129.98,5,4,1
Next_2352,google,1,170.97,0,20,0
Next_2353,google,1,51.490002,0,19,1
Next_2354,google,0,0,4,13,0
Next_2355,facebook,10,139.98,2,14,0
Next_2356,google,1,64.989998,5,4,0
Next_2357,instagram,0,0,2,26,0
Next_2358,facebook,0,0,2,7,0
Next_2359,facebook,5,44.990002,4,2,0
Next_2360,google,4,47.490002,5,18,0
Next_2361,google,1,42.490002,6,9,0
Next_2362,google,0,0,5,10,0
Next_2363,google,3,109.98,3,8,0
Next_2364,facebook,0,0,1,5,0
Next_2365,other,4,50.490002,5,11,0
Next_2366,instagram,2,119.98,1,4,0
Next_2367,facebook,0,0,4,5,1
Next_2368,google,3,52.990002,4,24,1
Next_2369,google,0,0,0,14,0
Next_2370,google,2,55.990002,4,18,0
Next_2371,facebook,1,57.490002,1,10,0
Next_2372,facebook,3,50.490002,6,24,0
Next_2373,facebook,1,118.98,1,13,0
Next_2374,google,6,211.96001,5,12,1
Next_2375,google,2,64.489998,0,10,0
Next_2376,google,1,62.990002,0,2,1
Next_2377,facebook,4,70.989998,6,18,0
Next_2378,instagram,1,99.980003,3,7,1
Next_2379,instagram,3,77.989998,5,8,0
Next_2380,facebook,2,197.96001,7,24,0
Next_2381,google,2,61.990002,0,14,0
Next_2382,facebook,5,62.490002,4,21,0
Next_2383,google,0,0,2,12,0
Next_2384,other,8,58.490002,6,12,1
Next_2385,google,1,67.989998,2,17,1
Next_2386,google,3,131.98,0,5,0
Next_2387,instagram,2,173.97,1,10,0
Next_2388,facebook,5,54.990002,2,1,1
Next_2389,instagram,1,95.980003,5,20,0
Next_2390,instagram,3,126.98,1,11,0
Next_2391,google,4,89.980003,4,4,0
Next_2392,instagram,0,0,2,11,0
Next_2393,instagram,4,100.98,4,17,0
Next_2394,instagram,0,0,5,19,1
Next_2395,other,3,89.980003,7,23,0
Next_2396,google,1,61.490002,0,24,0
Next_2397,instagram,3,224.97,0,21,0
Next_2398,google,1,83.980003,6,3,1
Next_2399,facebook,2,63.990002,0,1,1
Next_2400,google,0,0,0,17,0
Next_2401,instagram,3,173.97,1,2,1
Next_2402,google,0,0,2,6,0
Next_2403,instagram,3,69.989998,6,11,1
Next_2404,google,0,0,4,20,0
Next_2405,facebook,1,42.990002,6,20,0
Next_2406,facebook,1,119.98,5,8,0
Next_2407,instagram,2,57.990002,5,11,0
Next_2408,instagram,8,80.489998,1,6,0
Next_2409,google,0,0,0,17,0
Next_2410,referral,0,0,3,1,0
Next_2411,referral,5,130.98,6,20,0
Next_2412,instagram,0,0,7,19,0
Next_2413,google,7,43.490002,0,9,1
Next_2414,facebook,0,0,0,17,0
Next_2415,instagram,10,111.98,1,21,0
Next_2416,instagram,0,0,1,15,0
Next_2417,instagram,0,0,4,15,0
Next_2418,facebook,1,49.990002,6,18,0
Next_2419,google,0,0,1,2,0
Next_2420,instagram,1,82.989998,5,10,0
Next_2421,google,1,72.989998,2,19,0
Next_2422,google,0,0,0,11,0
Next_2423,instagram,0,0,6,1,1
Next_2424,google,5,172.98,3,22,0
Next_2425,google,4,69.989998,7,11,0
Next_2426,instagram,0,0,7,21,1
Next_2427,google,3,121.98,0,10,1
Next_2428,other,3,66.489998,3,1,0
Next_2429,google,1,53.990002,6,15,1
Next_2430,google,0,0,5,14,0
Next_2431,instagram,4,43.990002,0,20,0
Next_2432,instagram,12,61.490002,5,12,0
Next_2433,facebook,0,0,4,17,0
Next_2434,google,0,0,1,6,0
Next_2435,instagram,3,70.989998,1,16,0
Next_2436,google,0,0,4,15,0
Next_2437,google,0,0,1,15,0
Next_2438,facebook,3,42.990002,5,10,0
Next_2439,google,0,0,6,24,0
Next_2440,google,1,181.47,7,28,0
Next_2441,other,0,0,3,11,1
Next_2442,referral,0,0,5,10,1
Next_2443,other,0,0,5,1,1
Next_2444,facebook,4,94.980003,0,11,0
Next_2445,google,0,0,1,17,0
Next_2446,facebook,0,0,0,17,0
Next_2447,referral,2,141.98,7,11,0
Next_2448,facebook,0,0,1,8,1
Next_2449,google,4,69.989998,4,19,1
Next_2450,google,0,0,6,14,1
Next_2451,facebook,0,0,6,5,0
Next_2452,facebook,0,0,2,14,1
Next_2453,referral,5,46.990002,4,12,0
Next_2454,google,3,65.989998,5,4,0
Next_2455,google,0,0,6,20,0
Next_2456,google,1,137.97,1,8,1
Next_2457,facebook,3,57.990002,6,18,0
Next_2458,facebook,1,59.990002,0,14,1
Next_2459,google,2,155.97,4,7,0
Next_2460,facebook,4,149.98,4,1,0
Next_2461,google,0,0,4,18,0
Next_2462,facebook,3,75.989998,2,26,1
Next_2463,google,4,48.990002,1,22,0
Next_2464,google,2,57.990002,5,21,0
Next_2465,facebook,0,0,4,21,0
Next_2466,google,5,66.489998,6,22,0
Next_2467,referral,3,78.989998,2,24,0
Next_2468,google,0,0,7,5,0
Next_2469,facebook,0,0,0,5,1
Next_2470,google,1,128.98,0,14,0
Next_2471,google,1,58.490002,3,23,0
Next_2472,instagram,17,66.489998,1,19,0
Next_2473,google,3,62.990002,0,4,1
Next_2474,google,0,0,4,9,0
Next_2475,facebook,2,139.98,1,22,1
Next_2476,instagram,0,0,4,19,0
Next_2477,google,1,45.990002,2,30,0
Next_2478,google,2,63.490002,5,14,1
Next_2479,google,1,51.490002,5,2,0
Next_2480,google,0,0,5,2,1
Next_2481,google,2,70.989998,1,18,0
Next_2482,google,1,66.989998,2,17,0
Next_2483,facebook,2,60.990002,7,20,0
Next_2484,google,3,127.98,0,16,0
Next_2485,instagram,0,0,2,18,0
Next_2486,instagram,0,0,4,25,0
Next_2487,instagram,5,155.98,6,3,0
Next_2488,facebook,7,197.97,7,3,0
Next_2489,facebook,6,66.489998,0,12,0
Next_2490,instagram,5,123.98,5,12,1
Next_2491,instagram,1,87.489998,0,23,0
Next_2492,google,1,35.490002,0,16,0
Next_2493,google,3,73.489998,7,8,1
Next_2494,google,1,59.990002,1,3,0
Next_2495,referral,7,59.990002,1,19,0
Next_2496,google,0,0,6,2,0
Next_2497,referral,0,0,1,3,0
Next_2498,facebook,1,215.97,7,13,1
Next_2499,instagram,1,188.97,5,18,0
Next_2500,facebook,3,129.98,1,25,1
Next_2501,google,0,0,4,15,1
Next_2502,google,2,146.98,2,3,1
Next_2503,facebook,0,0,7,14,1
Next_2504,google,1,53.990002,0,16,0
Next_2505,google,0,0,4,2,0
Next_2506,google,1,70.989998,6,20,0
Next_2507,facebook,4,221.97,1,21,1
Next_2508,google,1,208.47,5,12,1
Next_2509,google,0,0,5,17,1
Next_2510,instagram,0,0,4,14,0
Next_2511,instagram,0,0,1,11,1
Next_2512,instagram,3,125.98,2,26,0
Next_2513,google,0,0,6,17,0
Next_2514,other,1,123.98,1,9,1
Next_2515,google,0,0,2,12,1
Next_2516,facebook,5,68.989998,5,9,1
Next_2517,instagram,4,43.490002,7,14,0
Next_2518,facebook,1,133.98,2,24,1
Next_2519,google,0,0,2,20,1
Next_2520,instagram,3,62.990002,6,4,1
Next_2521,google,0,0,6,9,1
Next_2522,facebook,4,44.490002,5,18,1
Next_2523,instagram,0,0,6,16,0
Next_2524,google,8,63.990002,3,15,0
Next_2525,facebook,0,0,1,6,1
Next_2526,other,4,63.490002,5,1,0
Next_2527,facebook,3,197.97,2,19,0
Next_2528,google,1,149.97,0,17,1
Next_2529,google,0,0,0,22,0
Next_2530,google,0,0,7,19,1
Next_2531,google,1,47.990002,4,15,1
Next_2532,google,5,53.990002,0,22,0
Next_2533,google,1,119.98,4,22,1
Next_2534,google,2,60.990002,7,21,0
Next_2535,facebook,2,69.989998,7,11,0
Next_2536,google,1,82.989998,4,14,0
Next_2537,instagram,4,54.490002,7,17,1
Next_2538,google,1,75.989998,5,15,0
Next_2539,referral,3,114.98,7,5,0
Next_2540,facebook,0,0,0,25,0
Next_2541,google,6,131.98,1,1,0
Next_2542,referral,1,108.98,2,13,0
Next_2543,facebook,0,0,1,16,0
Next_2544,facebook,3,83.989998,4,15,1
Next_2545,facebook,2,84.980003,6,13,1
Next_2546,google,4,60.990002,7,17,1
Next_2547,google,0,0,0,26,0
Next_2548,instagram,0,0,1,23,0
Next_2549,instagram,4,42.990002,5,17,0
Next_2550,facebook,0,0,5,20,0
Next_2551,facebook,10,119.98,4,5,0
Next_2552,google,1,143.98,3,11,0
Next_2553,google,0,0,5,18,1
Next_2554,google,1,75.489998,4,15,0
Next_2555,facebook,2,107.98,2,15,0
Next_2556,facebook,7,197.97,2,4,1
Next_2557,instagram,5,60.990002,4,4,0
Next_2558,instagram,9,57.990002,0,5,1
Next_2559,referral,3,60.990002,3,4,1
Next_2560,facebook,3,69.989998,7,17,0
Next_2561,instagram,4,118.98,7,2,1
Next_2562,instagram,0,0,3,14,0
Next_2563,google,0,0,6,17,1
Next_2564,facebook,0,0,5,4,1
Next_2565,google,0,0,6,9,0
Next_2566,facebook,0,0,4,14,1
Next_2567,google,11,129.98,6,15,1
Next_2568,google,0,0,7,16,0
Next_2569,google,0,0,4,16,0
Next_2570,google,0,0,4,4,1
Next_2571,google,5,48.490002,1,14,0
Next_2572,google,1,69.489998,4,10,0
Next_2573,facebook,4,64.989998,7,20,0
Next_2574,google,12,125.98,6,20,0
Next_2575,instagram,1,56.990002,1,16,0
Next_2576,facebook,3,48.490002,5,11,1
Next_2577,google,3,57.990002,3,28,0
Next_2578,instagram,4,115.98,2,25,0
Next_2579,google,11,76.489998,7,21,0
Next_2580,instagram,0,0,7,17,0
Next_2581,google,4,263.95999,6,12,0
Next_2582,instagram,1,53.990002,6,6,0
Next_2583,facebook,0,0,4,1,1
Next_2584,facebook,3,59.990002,0,13,1
Next_2585,instagram,2,226.47,4,5,0
Next_2586,instagram,0,0,1,20,0
Next_2587,other,1,61.990002,6,17,0
Next_2588,other,0,0,4,19,0
Next_2589,google,1,140.97,5,10,0
Next_2590,google,1,49.990002,5,18,0
Next_2591,instagram,3,54.990002,0,19,0
Next_2592,instagram,11,111.98,4,15,1
Next_2593,instagram,4,67.489998,5,19,0
Next_2594,facebook,12,111.98,5,16,0
Next_2595,instagram,2,93.980003,6,16,0
Next_2596,instagram,1,121.98,2,16,0
Next_2597,referral,0,0,5,3,0
Next_2598,google,0,0,0,17,0
Next_2599,google,1,115.98,4,20,0
Next_2600,facebook,4,63.490002,1,8,0
Next_2601,referral,8,121.98,7,4,0
Next_2602,facebook,2,54.990002,5,26,0
Next_2603,instagram,0,0,2,8,0
Next_2604,instagram,2,63.990002,5,9,0
Next_2605,instagram,1,53.990002,5,21,0
Next_2606,google,0,0,2,5,1
Next_2607,instagram,2,203.97,0,18,1
Next_2608,referral,17,48.990002,2,19,1
Next_2609,instagram,10,62.990002,5,18,0
Next_2610,instagram,6,57.490002,7,12,0
Next_2611,google,3,54.990002,2,16,0
Next_2612,google,1,146.98,3,9,0
Next_2613,instagram,1,71.989998,6,12,0
Next_2614,google,2,123.98,5,12,0
Next_2615,instagram,2,136.98,0,16,1
Next_2616,facebook,3,125.98,3,20,0
Next_2617,instagram,5,51.990002,4,6,0
Next_2618,instagram,12,58.990002,6,20,0
Next_2619,google,1,60.990002,5,1,0
Next_2620,instagram,0,0,2,11,0
Next_2621,google,2,95.980003,4,3,0
Next_2622,instagram,2,64.989998,0,10,1
Next_2623,google,4,62.990002,2,19,0
Next_2624,referral,2,63.990002,1,3,1
Next_2625,google,4,52.490002,4,16,0
Next_2626,instagram,2,151.98,0,22,0
Next_2627,facebook,4,72.989998,4,20,0
Next_2628,instagram,0,0,4,23,0
Next_2629,google,5,167.97,5,16,0
Next_2630,google,0,0,1,16,0
Next_2631,google,10,62.990002,5,11,0
Next_2632,google,0,0,0,1,0
Next_2633,google,0,0,4,10,1
Next_2634,facebook,3,64.989998,2,5,0
Next_2635,google,0,0,1,6,0
Next_2636,referral,0,0,5,12,1
Next_2637,referral,8,120.98,1,14,0
Next_2638,google,6,68.989998,5,18,0
Next_2639,facebook,4,61.990002,0,28,1
