client_id,year_month,service_type,telepass_pay,number_transactions,expenditures
35898,Dec-19,PARCHEGGIO STRISCE BLU,1,7,68.45
4538,Jun-20,PARCHEGGIO STRISCE BLU,1,1,3.73
4538,Aug-19,PARCHEGGIO STRISCE BLU,1,1,2.22
4538,Sep-19,PARCHEGGIO STRISCE BLU,1,1,1.23
32526,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0.9
32526,Sep-19,PARCHEGGIO STRISCE BLU,1,3,3.31
32093,Feb-20,FUEL CON APP,1,2,106.01
32093,Apr-20,FUEL CON APP,1,2,50
32093,May-20,FUEL CON APP,1,1,20
32093,Jun-19,FUEL CON APP,1,1,48
32093,Jun-20,FUEL CON APP,1,2,100
32093,Jul-19,FUEL CON APP,1,2,84.01
32093,Aug-19,FUEL CON APP,1,2,126.51
32093,Nov-19,FUEL CON APP,1,1,50.02
32093,Dec-19,FUEL CON APP,1,1,50.01
31273,May-20,ACCESSO AREA C MILANO,0,1,5
31273,Jan-20,FUEL CON APP,1,3,155.06
31273,Feb-20,FUEL CON APP,1,2,150.01
31273,Mar-20,FUEL CON APP,1,2,130
31273,Apr-20,FUEL CON APP,1,6,250
31273,May-20,FUEL CON APP,1,3,145.02
31273,Jun-19,FUEL CON APP,1,5,237.04
31273,Jun-20,FUEL CON APP,1,5,181.55
31273,Jul-19,FUEL CON APP,1,7,304.62
31273,Aug-19,FUEL CON APP,1,6,378.01
31273,Sep-19,FUEL CON APP,1,2,134.55
31273,Oct-19,FUEL CON APP,1,4,263.67
31273,Nov-19,FUEL CON APP,1,3,220
31273,Dec-19,FUEL CON APP,1,2,115.57
31273,Jun-20,TRENI,1,1,15.5
4683,Oct-19,ASSICURAZIONE INFORTUNI,0,3,29.16250591
13182,Jul-19,PARCHEGGIO STRISCE BLU,1,2,6.63
13182,Sep-19,PARCHEGGIO STRISCE BLU,1,1,6
5346,Jan-20,BOLLO AUTO,1,1,502.9062547
5346,Feb-20,BOLLO AUTO,1,1,148.0667567
5346,May-20,BOLLO AUTO,1,1,566.3939777
5346,Jun-20,BOLLO AUTO,1,1,134.4904621
1799,Jan-20,PARCHEGGI/TRAGHETTI,0,3,8
1799,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4
1799,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4
1799,May-20,PARCHEGGI/TRAGHETTI,0,3,8
1799,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4
1799,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4
1799,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
4827,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1.8
4827,Dec-19,PARCHEGGI/TRAGHETTI,0,2,6
6372,Jun-20,FUEL CON APP,1,2,171.6978559
6372,Aug-19,FUEL CON APP,1,7,112.560841
6372,Sep-19,FUEL CON APP,1,8,264.8124213
13341,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3.4
13341,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1.7
32593,Aug-19,PARCHEGGI/TRAGHETTI,0,2,5
11448,May-20,PARCHEGGI/TRAGHETTI,0,2,11
11448,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.5
11448,Feb-20,PARCHEGGIO STRISCE BLU,1,3,6.36
11448,Mar-20,PARCHEGGIO STRISCE BLU,1,9,7.84
11448,Apr-20,PARCHEGGIO STRISCE BLU,1,4,3.13
11448,May-20,PARCHEGGIO STRISCE BLU,1,2,1.21
11448,Jun-20,PARCHEGGIO STRISCE BLU,1,4,2.25
11448,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.3
11448,Nov-19,PARCHEGGIO STRISCE BLU,1,5,3.17
11448,Dec-19,PARCHEGGIO STRISCE BLU,1,4,1.56
33433,May-20,PARCHEGGI/TRAGHETTI,0,1,10.39622584
33433,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3.099371027
33433,Dec-19,PARCHEGGI/TRAGHETTI,0,3,6.765397262
9267,Jul-19,PARCHEGGI/TRAGHETTI,0,1,5.7
9896,Sep-19,PARCHEGGIO STRISCE BLU,1,2,2.34
27787,Jan-20,PARCHEGGI/TRAGHETTI,0,1,8.992875148
27787,Feb-20,PARCHEGGI/TRAGHETTI,0,4,6.350259625
27787,Mar-20,PARCHEGGI/TRAGHETTI,0,6,12.3149909
27787,Apr-20,PARCHEGGI/TRAGHETTI,0,8,14.83288196
27787,May-20,PARCHEGGI/TRAGHETTI,0,2,10.57006032
2807,Feb-20,PARCHEGGI/TRAGHETTI,0,3,5.56185529
25405,Apr-20,PARCHEGGI/TRAGHETTI,0,1,4.8
25405,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,Oct-19,ASSICURAZIONE INFORTUNI,0,1,0
25405,Nov-19,ASSICURAZIONE INFORTUNI,0,1,19.6
25405,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
6068,Jan-20,PARCHEGGI/TRAGHETTI,0,4,23
6068,Feb-20,PARCHEGGI/TRAGHETTI,0,2,15.2
6068,May-20,PARCHEGGI/TRAGHETTI,0,2,18.1
6068,Jun-19,PARCHEGGI/TRAGHETTI,0,1,5.3
6068,Dec-19,PARCHEGGI/TRAGHETTI,0,2,7.4
23115,Jan-20,PARCHEGGI/TRAGHETTI,0,1,1
23115,Feb-20,PARCHEGGI/TRAGHETTI,0,1,7
23115,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1
23115,Apr-20,PARCHEGGI/TRAGHETTI,0,1,7
23115,May-20,PARCHEGGI/TRAGHETTI,0,1,1
23115,Oct-19,PARCHEGGI/TRAGHETTI,0,1,1
11918,Feb-20,PARCHEGGIO STRISCE BLU,1,2,1.587492798
11918,Apr-20,PARCHEGGIO STRISCE BLU,1,1,3.792606711
11918,Jun-20,PARCHEGGIO STRISCE BLU,1,3,1.750882628
11918,Apr-20,FUEL CON APP,1,5,113.3757372
11918,Jan-20,TURBO RICARICA CARTA,1,4,176.7576626
11918,Feb-20,TURBO RICARICA CARTA,1,3,187.958094
11918,Mar-20,TURBO RICARICA CARTA,1,2,213.9173065
11918,Apr-20,TURBO RICARICA CARTA,1,3,153.9384823
11918,May-20,TURBO RICARICA CARTA,1,3,252.5932941
11918,Dec-19,TURBO RICARICA CARTA,1,4,197.8834607
6017,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
6017,Jul-19,PARCHEGGI/TRAGHETTI,0,2,4
6017,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4
31164,Oct-19,PARCHEGGI/TRAGHETTI,0,1,16.09928235
31164,Jul-19,PARCHEGGIO STRISCE BLU,1,1,3.787820319
19330,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2
33884,Apr-20,PARCHEGGI/TRAGHETTI,0,2,5.5
33884,Aug-19,PARCHEGGI/TRAGHETTI,0,1,6
33884,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4.5
33884,Dec-19,PARCHEGGI/TRAGHETTI,0,1,0
33884,Feb-20,BOLLO AUTO,1,1,241.3
33884,Apr-20,BOLLO AUTO,1,1,236.12
33884,Aug-19,BOLLO AUTO,1,2,302.9
9663,Jan-20,PARCHEGGI/TRAGHETTI,0,3,7.870541938
9663,Feb-20,PARCHEGGI/TRAGHETTI,0,1,4.301472744
9663,Apr-20,PARCHEGGI/TRAGHETTI,0,3,2.118234252
4256,Jan-20,PARCHEGGI/TRAGHETTI,0,2,7.137993325
4256,Feb-20,PARCHEGGI/TRAGHETTI,0,5,20.1708506
4256,Mar-20,PARCHEGGI/TRAGHETTI,0,4,16.93064046
4256,Apr-20,PARCHEGGI/TRAGHETTI,0,3,16.00814174
4256,Jun-19,PARCHEGGI/TRAGHETTI,0,1,12.83840379
4256,Aug-19,PARCHEGGI/TRAGHETTI,0,1,11.64901085
20368,Feb-20,PARCHEGGI/TRAGHETTI,0,2,4.7
20368,Mar-20,PARCHEGGI/TRAGHETTI,0,2,4.7
20368,Apr-20,PARCHEGGI/TRAGHETTI,0,2,16.7
20368,May-20,PARCHEGGI/TRAGHETTI,0,7,18.5
20368,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4.4
20368,Aug-19,PARCHEGGI/TRAGHETTI,0,1,11
20368,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9.5
20368,Nov-19,PARCHEGGI/TRAGHETTI,0,2,11.3
20368,Dec-19,PARCHEGGI/TRAGHETTI,0,2,9.4
31260,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3.5
31260,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1
31260,May-20,PARCHEGGIO STRISCE BLU,1,2,1.25
31260,Jun-20,PARCHEGGIO STRISCE BLU,1,1,0.85
31260,Dec-19,PARCHEGGIO STRISCE BLU,1,1,1
31153,Nov-19,PARCHEGGI/TRAGHETTI,0,1,10.53011348
3644,Sep-19,PARCHEGGI/TRAGHETTI,0,2,27.5
32209,Apr-20,ACCESSO AREA C MILANO,0,1,5
6677,May-20,PARCHEGGI/TRAGHETTI,0,3,12.43204081
19339,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2
24703,Jan-20,PARCHEGGIO STRISCE BLU,1,5,4.982028275
24703,Aug-19,PARCHEGGIO STRISCE BLU,1,5,4.624327863
27454,Aug-19,PARCHEGGI/TRAGHETTI,0,3,14.89761481
24630,Feb-20,PARCHEGGI/TRAGHETTI,0,1,3
24630,Oct-19,PARCHEGGI/TRAGHETTI,0,1,18
30741,Jan-20,PARCHEGGI/TRAGHETTI,0,3,4.857379782
30741,Feb-20,PARCHEGGI/TRAGHETTI,0,3,4.957698871
30741,Mar-20,PARCHEGGI/TRAGHETTI,0,4,5.196108491
30741,Apr-20,PARCHEGGI/TRAGHETTI,0,3,5.406116313
30741,May-20,PARCHEGGI/TRAGHETTI,0,2,10.4418211
30741,Jun-19,PARCHEGGI/TRAGHETTI,0,4,7.937863742
30741,Sep-19,PARCHEGGI/TRAGHETTI,0,1,7.44156853
30741,Oct-19,PARCHEGGI/TRAGHETTI,0,5,9.188708419
30741,Nov-19,PARCHEGGI/TRAGHETTI,0,3,5.508048439
30741,Dec-19,PARCHEGGI/TRAGHETTI,0,3,10.26857403
27995,Dec-19,BOLLO AUTO,1,1,23.69
6348,Jul-19,PARCHEGGI/TRAGHETTI,0,1,7.5
26936,May-20,PARCHEGGI/TRAGHETTI,0,1,17.7648276
26936,Jun-19,PARCHEGGI/TRAGHETTI,0,3,14.07720884
26936,Feb-20,FUEL CON APP,1,3,164.4900808
16173,Mar-20,PARCHEGGI/TRAGHETTI,0,1,3.7
16173,Apr-20,PARCHEGGI/TRAGHETTI,0,1,22
16173,Jun-19,PARCHEGGI/TRAGHETTI,0,1,7
16173,Jul-19,PARCHEGGI/TRAGHETTI,0,1,10.5
16173,Oct-19,PARCHEGGI/TRAGHETTI,0,1,32
58,May-20,PARCHEGGI/TRAGHETTI,0,1,4
30814,Sep-19,PARCHEGGIO STRISCE BLU,1,1,2
30814,Oct-19,PARCHEGGIO STRISCE BLU,1,1,1.07
11937,Aug-19,PARCHEGGI/TRAGHETTI,0,1,6
22199,Jan-20,FUEL CON APP,1,1,54.01
22199,Feb-20,FUEL CON APP,1,1,60
22199,Aug-19,FUEL CON APP,1,2,107.5
22199,Sep-19,FUEL CON APP,1,1,21.28
22199,Oct-19,FUEL CON APP,1,1,42.16
22199,Nov-19,FUEL CON APP,1,1,39.5
22199,Dec-19,FUEL CON APP,1,1,40.52
22199,Jan-20,TURBO RICARICA CARTA,1,16,160
22199,Feb-20,TURBO RICARICA CARTA,1,13,130
22199,Mar-20,TURBO RICARICA CARTA,1,16,160
22199,Apr-20,TURBO RICARICA CARTA,1,14,140
22199,May-20,TURBO RICARICA CARTA,1,15,150
22199,Jun-19,TURBO RICARICA CARTA,1,14,140
22199,Jun-20,TURBO RICARICA CARTA,1,9,90
22199,Jul-19,TURBO RICARICA CARTA,1,16,160
22199,Aug-19,TURBO RICARICA CARTA,1,15,150
22199,Sep-19,TURBO RICARICA CARTA,1,14,140
22199,Oct-19,TURBO RICARICA CARTA,1,15,160
22199,Nov-19,TURBO RICARICA CARTA,1,15,150
22199,Dec-19,TURBO RICARICA CARTA,1,15,150
22199,Feb-20,IMP.BOLLO RENDICONTO ANNUALE,1,1,2
1030,May-20,PARCHEGGI/TRAGHETTI,0,1,6
1030,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
1030,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1
1030,Dec-19,PARCHEGGI/TRAGHETTI,0,3,7.5
15939,Jan-20,ASSICURAZIONE INFORTUNI,0,3,39.54031458
15939,Feb-20,ASSICURAZIONE INFORTUNI,0,3,24.49946692
15939,Mar-20,ASSICURAZIONE INFORTUNI,0,1,35.73907449
15939,Apr-20,ASSICURAZIONE INFORTUNI,0,3,43.73928996
15939,May-20,ASSICURAZIONE INFORTUNI,0,3,53.94937444
15939,Oct-19,ASSICURAZIONE INFORTUNI,0,3,19.40291266
15939,Nov-19,ASSICURAZIONE INFORTUNI,0,3,42.8615854
15939,Dec-19,ASSICURAZIONE INFORTUNI,0,3,27.04142584
35636,May-20,PARCHEGGI/TRAGHETTI,0,1,3.783660442
35636,Nov-19,PARCHEGGI/TRAGHETTI,0,3,14.85154196
10900,Feb-20,PARCHEGGIO STRISCE BLU,1,1,4.47203811
10900,Mar-20,PARCHEGGIO STRISCE BLU,1,5,1.277709426
10900,Apr-20,PARCHEGGIO STRISCE BLU,1,5,4.353338532
10900,Jun-19,PARCHEGGIO STRISCE BLU,1,5,5.055089596
10900,Jun-20,PARCHEGGIO STRISCE BLU,1,5,3.843597121
10900,Aug-19,PARCHEGGIO STRISCE BLU,1,2,6.496635609
10900,Sep-19,PARCHEGGIO STRISCE BLU,1,6,5.840276725
10900,Nov-19,PARCHEGGIO STRISCE BLU,1,3,3.651917244
10900,Dec-19,PARCHEGGIO STRISCE BLU,1,1,5.914472452
6952,Feb-20,PARCHEGGI/TRAGHETTI,0,1,8.745685181
6952,Apr-20,PARCHEGGI/TRAGHETTI,0,3,9.689690948
24026,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.2
24026,Feb-20,PARCHEGGIO STRISCE BLU,1,2,4.79
24026,Mar-20,PARCHEGGIO STRISCE BLU,1,2,3.96
24026,May-20,PARCHEGGIO STRISCE BLU,1,5,4.4
24026,Jun-19,PARCHEGGIO STRISCE BLU,1,2,3.75
24026,Jul-19,PARCHEGGIO STRISCE BLU,1,1,2.5
24026,Aug-19,PARCHEGGIO STRISCE BLU,1,1,1.88
24026,Sep-19,PARCHEGGIO STRISCE BLU,1,4,5.59
24026,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.75
24026,Dec-19,PARCHEGGIO STRISCE BLU,1,1,0.75
24026,Jan-20,FUEL CON APP,1,2,59.04
24026,Feb-20,FUEL CON APP,1,1,28.76
24026,Jul-19,FUEL CON APP,1,4,77.82
24026,Aug-19,FUEL CON APP,1,4,118.36
24026,Sep-19,FUEL CON APP,1,2,77.47
24026,Oct-19,FUEL CON APP,1,3,128.52
24026,Nov-19,FUEL CON APP,1,1,20
24026,Jan-20,TURBO RICARICA CARTA,1,2,60
24026,Feb-20,TURBO RICARICA CARTA,1,3,40
24026,May-20,TURBO RICARICA CARTA,1,1,10
24026,Jun-19,TURBO RICARICA CARTA,1,2,40
24026,Jul-19,TURBO RICARICA CARTA,1,1,40
24026,Aug-19,TURBO RICARICA CARTA,1,3,120
24026,Sep-19,TURBO RICARICA CARTA,1,3,80
24026,Oct-19,TURBO RICARICA CARTA,1,3,130
24026,Nov-19,TURBO RICARICA CARTA,1,1,20
33148,Jun-19,PARCHEGGI/TRAGHETTI,0,3,3.538958914
33148,Aug-19,PARCHEGGI/TRAGHETTI,0,3,11.31563277
33094,Jan-20,PARCHEGGI/TRAGHETTI,0,1,3
33094,Mar-20,PARCHEGGI/TRAGHETTI,0,2,7
33094,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2
33094,Oct-19,PARCHEGGI/TRAGHETTI,0,3,10.5
33094,Dec-19,PARCHEGGI/TRAGHETTI,0,2,7.5
6975,Jan-20,PARCHEGGIO STRISCE BLU,1,5,18.02
6975,Feb-20,PARCHEGGIO STRISCE BLU,1,1,4
6975,Mar-20,PARCHEGGIO STRISCE BLU,1,5,19.62
6975,Apr-20,PARCHEGGIO STRISCE BLU,1,5,24.02
6975,May-20,PARCHEGGIO STRISCE BLU,1,1,4
6975,Jun-19,PARCHEGGIO STRISCE BLU,1,1,6.42
6975,Jun-20,PARCHEGGIO STRISCE BLU,1,4,14
6975,Oct-19,PARCHEGGIO STRISCE BLU,1,3,10.48
6975,Nov-19,PARCHEGGIO STRISCE BLU,1,2,5.5
22301,Sep-19,PARCHEGGIO STRISCE BLU,1,4,10.68
6394,Jan-20,PARCHEGGI/TRAGHETTI,0,2,9
6394,Mar-20,PARCHEGGI/TRAGHETTI,0,3,18
6394,May-20,PARCHEGGI/TRAGHETTI,0,1,3.5
8551,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2.9
8551,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3.2
22133,Feb-20,PARCHEGGI/TRAGHETTI,0,3,4.422501691
22133,Oct-19,PARCHEGGI/TRAGHETTI,0,4,8.797231547
8318,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
8318,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2
19886,May-20,PARCHEGGI/TRAGHETTI,0,1,0
9431,Feb-20,PARCHEGGI/TRAGHETTI,0,3,13.3401978
9431,Nov-19,PARCHEGGI/TRAGHETTI,0,3,18.76080958
31841,Jan-20,PARCHEGGI/TRAGHETTI,0,1,8.1
31841,Feb-20,PARCHEGGI/TRAGHETTI,0,1,8.1
31841,May-20,PARCHEGGI/TRAGHETTI,0,3,35.25
31841,Oct-19,PARCHEGGI/TRAGHETTI,0,1,10.15
4992,Jun-19,PARCHEGGIO STRISCE BLU,1,1,1.8
10354,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.5
10354,Feb-20,PARCHEGGI/TRAGHETTI,0,1,5
10354,May-20,PARCHEGGI/TRAGHETTI,0,1,5
27649,Aug-19,PARCHEGGI/TRAGHETTI,0,1,1
27649,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2
27649,Oct-19,PARCHEGGI/TRAGHETTI,0,1,12
590,Feb-20,PARCHEGGI/TRAGHETTI,0,1,5.4
590,Mar-20,PARCHEGGI/TRAGHETTI,0,1,7.4
590,Nov-19,PARCHEGGI/TRAGHETTI,0,2,8
6567,Feb-20,PARCHEGGI/TRAGHETTI,0,3,9.212808856
6567,Mar-20,PARCHEGGI/TRAGHETTI,0,3,9.476856095
8455,Apr-20,PARCHEGGI/TRAGHETTI,0,2,10
8455,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3.5
15387,Mar-20,PARCHEGGI/TRAGHETTI,0,1,7.2
11460,May-20,PARCHEGGIO STRISCE BLU,1,3,5.957845544
11460,Jan-20,FUEL CON APP,1,7,176.7549581
11460,Feb-20,FUEL CON APP,1,3,68.04107413
11460,Mar-20,FUEL CON APP,1,7,141.0488113
11460,Apr-20,FUEL CON APP,1,4,171.8372951
11460,May-20,FUEL CON APP,1,8,83.44688856
11460,Jun-19,FUEL CON APP,1,3,96.77804171
11460,Jun-20,FUEL CON APP,1,4,110.5610907
11460,Jul-19,FUEL CON APP,1,7,72.09042327
11460,Aug-19,FUEL CON APP,1,6,226.1631113
11460,Sep-19,FUEL CON APP,1,4,52.90884293
11460,Oct-19,FUEL CON APP,1,5,162.024761
11460,Nov-19,FUEL CON APP,1,6,162.478258
11460,Dec-19,FUEL CON APP,1,1,75.47754688
11460,Jan-20,BOLLO AUTO,1,3,543.5776834
25835,Feb-20,FUEL CON APP,1,1,25
25835,Mar-20,FUEL CON APP,1,1,23
25835,Oct-19,TURBO RICARICA CARTA,1,1,50
9554,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3
14108,Feb-20,FUEL CON APP,1,1,20
14108,Mar-20,FUEL CON APP,1,7,108
14108,Feb-20,TURBO RICARICA CARTA,1,1,50
9885,May-20,PARCHEGGI/TRAGHETTI,0,1,3.2
34784,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
34784,May-20,PARCHEGGI/TRAGHETTI,0,1,8
34784,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4
34784,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
18673,Feb-20,PARCHEGGI/TRAGHETTI,0,2,2
18673,Apr-20,PARCHEGGI/TRAGHETTI,0,5,10.1
18673,May-20,PARCHEGGI/TRAGHETTI,0,1,2.2
12258,Feb-20,PARCHEGGI/TRAGHETTI,0,1,3
12258,Mar-20,ACCESSO AREA C MILANO,0,1,5
12258,Apr-20,ACCESSO AREA C MILANO,0,8,40
12258,May-20,ACCESSO AREA C MILANO,0,15,75
35890,Jan-20,PARCHEGGI/TRAGHETTI,0,2,10.8
35890,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2.6
21642,Sep-19,PARCHEGGI/TRAGHETTI,0,1,9.3
24631,Feb-20,PARCHEGGIO STRISCE BLU,1,1,1.85
24631,Mar-20,PARCHEGGIO STRISCE BLU,1,1,0
24631,May-20,PARCHEGGIO STRISCE BLU,1,3,2.32
24631,Jun-20,PARCHEGGIO STRISCE BLU,1,1,2.58
24631,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.78
24631,Nov-19,PARCHEGGIO STRISCE BLU,1,2,2.87
24631,Dec-19,PARCHEGGIO STRISCE BLU,1,2,1.66
7618,Jan-20,PARCHEGGI/TRAGHETTI,0,2,1
7618,Feb-20,PARCHEGGI/TRAGHETTI,0,1,0.5
7618,Mar-20,PARCHEGGI/TRAGHETTI,0,2,1
7618,Apr-20,PARCHEGGI/TRAGHETTI,0,2,1
7618,Jul-19,PARCHEGGI/TRAGHETTI,0,2,1
7618,Aug-19,PARCHEGGI/TRAGHETTI,0,3,1.5
7618,Oct-19,PARCHEGGI/TRAGHETTI,0,1,1.4
24900,Apr-20,PARCHEGGI/TRAGHETTI,0,2,22.5248971
21121,May-20,PARCHEGGI/TRAGHETTI,0,1,5.2
11278,Jan-20,PARCHEGGIO STRISCE BLU,1,1,3.85
11278,May-20,PARCHEGGIO STRISCE BLU,1,1,4.22
11278,Aug-19,FUEL CON APP,1,4,151.52
11278,Sep-19,FUEL CON APP,1,1,38
11278,Oct-19,FUEL CON APP,1,1,38
11278,Jun-20,TURBO RICARICA CARTA,1,1,150
5920,Feb-20,PARCHEGGI/TRAGHETTI,0,4,8.351362353
29333,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.5
34925,Sep-19,BOLLO AUTO,1,2,415.96
15001,Feb-20,PARCHEGGI/TRAGHETTI,0,1,27
34258,Jan-20,PARCHEGGI/TRAGHETTI,0,6,85.5
34258,Feb-20,PARCHEGGI/TRAGHETTI,0,3,21.5
34258,Mar-20,PARCHEGGI/TRAGHETTI,0,2,21
34258,Apr-20,PARCHEGGI/TRAGHETTI,0,2,10
34258,May-20,PARCHEGGI/TRAGHETTI,0,1,9.5
34258,Jul-19,PARCHEGGI/TRAGHETTI,0,4,162
34258,Aug-19,PARCHEGGI/TRAGHETTI,0,5,54.5
34258,Dec-19,PARCHEGGI/TRAGHETTI,0,6,90
17683,Jun-19,PARCHEGGI/TRAGHETTI,0,1,9
14239,Mar-20,PARCHEGGI/TRAGHETTI,0,2,7.8
14239,Jul-19,PARCHEGGI/TRAGHETTI,0,2,5.6
14239,Sep-19,PARCHEGGI/TRAGHETTI,0,1,5
14239,Oct-19,PARCHEGGI/TRAGHETTI,0,3,10.6
14239,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.5
14239,Jun-19,PARCHEGGIO STRISCE BLU,1,1,4
14239,Jun-20,PARCHEGGIO STRISCE BLU,1,3,17.47
14239,Sep-19,PARCHEGGIO STRISCE BLU,1,4,8
14239,Oct-19,PARCHEGGIO STRISCE BLU,1,1,4
30570,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9.815798542
7692,May-20,PARCHEGGI/TRAGHETTI,0,1,13.5
26665,May-20,PARCHEGGI/TRAGHETTI,0,1,2.5
30516,Mar-20,PARCHEGGI/TRAGHETTI,0,1,0.7
30516,Oct-19,PARCHEGGI/TRAGHETTI,0,1,0.7
30516,Apr-20,PARCHEGGIO STRISCE BLU,1,1,0.38
30516,Jun-19,PARCHEGGIO STRISCE BLU,1,2,2.43
30516,Jun-20,PARCHEGGIO STRISCE BLU,1,1,0.52
145,Apr-20,PARCHEGGI/TRAGHETTI,0,1,9.900514978
145,May-20,PARCHEGGI/TRAGHETTI,0,3,0.657664947
145,Sep-19,PARCHEGGI/TRAGHETTI,0,2,12.76797209
145,Oct-19,PARCHEGGI/TRAGHETTI,0,1,5.065240767
18753,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.238122917
18753,Mar-20,PARCHEGGI/TRAGHETTI,0,2,3.641828532
1724,Feb-20,PARCHEGGI/TRAGHETTI,0,1,3
1724,May-20,PARCHEGGI/TRAGHETTI,0,1,2.1
2619,May-20,PARCHEGGI/TRAGHETTI,0,1,12.5
2619,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3.5
1459,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.5
1459,Aug-19,PARCHEGGI/TRAGHETTI,0,2,13.6
1459,Dec-19,PARCHEGGI/TRAGHETTI,0,2,5
7068,Feb-20,PARCHEGGI/TRAGHETTI,0,2,9.6
7068,Jan-20,PARCHEGGIO STRISCE BLU,1,2,2.55
7068,Feb-20,PARCHEGGIO STRISCE BLU,1,3,2.91
7068,Mar-20,PARCHEGGIO STRISCE BLU,1,3,2.79
7068,Apr-20,PARCHEGGIO STRISCE BLU,1,3,4.55
7068,May-20,PARCHEGGIO STRISCE BLU,1,2,2.66
7068,Jun-19,PARCHEGGIO STRISCE BLU,1,5,8.78
7068,Oct-19,PARCHEGGIO STRISCE BLU,1,5,3.49
7068,Dec-19,PARCHEGGIO STRISCE BLU,1,1,2
7881,Feb-20,PARCHEGGI/TRAGHETTI,0,1,10.68698888
7881,Jul-19,PARCHEGGI/TRAGHETTI,0,3,11.94729304
7881,Dec-19,PARCHEGGI/TRAGHETTI,0,1,6.351797125
35667,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2.5
35667,Feb-20,PARCHEGGI/TRAGHETTI,0,2,5
35667,Mar-20,PARCHEGGI/TRAGHETTI,0,1,2.5
35667,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.5
35667,Sep-19,PARCHEGGI/TRAGHETTI,0,4,10
35667,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.5
35667,Dec-19,PARCHEGGI/TRAGHETTI,0,1,2.5
27789,Mar-20,PARCHEGGI/TRAGHETTI,0,1,10.10299229
27789,Apr-20,PARCHEGGI/TRAGHETTI,0,4,16.35728841
27789,Dec-19,PARCHEGGI/TRAGHETTI,0,1,8.703014975
10634,May-20,PARCHEGGI/TRAGHETTI,0,1,3.5
10634,Mar-20,ACCESSO AREA C MILANO,0,1,5
20431,Feb-20,PARCHEGGI/TRAGHETTI,0,3,12.62916415
20431,Sep-19,PARCHEGGI/TRAGHETTI,0,1,24.25381504
20431,Jun-19,FUEL CON APP,1,4,138.4782517
20431,Jul-19,FUEL CON APP,1,7,177.9686327
20431,Aug-19,FUEL CON APP,1,9,235.4265703
20431,Sep-19,FUEL CON APP,1,7,176.4890482
